Response.ID,Duration,Gender,Age,Age.cohort,Regional.Code,Number.Inhabitants,Text.CarbonTaxPolicy,Perceived.CarbonTaxKnowledge,Knowledge.Test1,Knowledge.Test2,Knowledge.Test3,Knowledge.Test4,Knowledge.Test5,Knowledge.Test6,Experiment.Group,CT.Effectiveness,CT.Fairness,CT.Object,CT.PersonalCost,CT.LowIncomeEffect,CT.TrustInPoliticians,CT.Acceptability,CT.Objective,CT.Effectiveness_Rev1,CT.Effectiveness_Rev2,CT.Effectiveness_Rev3,CT.Effectiveness_Rev4,CT.Effectiveness_Rev5,CT.Fairness_Rev1,CT.Fairness_Rev2,CT.Fairness_Rev3,CT.Fairness_Rev4,CT.Fairness_Rev5,CT.PersonalCost_Rev1,CT.PersonalCost_Rev2,CT.PersonalCost_Rev3,CT.PersonalCost_Rev4,CT.PersonalCost_Rev5,CT.LowIncomeEffect_Rev1,CT.LowIncomeEffect_Rev2,CT.LowIncomeEffect_Rev3,CT.LowIncomeEffect_Rev4,CT.LowIncomeEffect_Rev5,CT.Acceptability_Rev1,CT.Acceptability_Rev2,CT.Acceptability_Rev3,CT.Acceptability_Rev4,CT.Acceptability_Rev5,Allocation_Climate,Allocation_LowIncome,Allocation_Universal,EffectivenessOrFairness,Text.CTFairness,NumberOfPeers,NumberOfPeersClimChange,ExpectedSpanishAcceptability,InfoSpanishAcceptability,AcceptabilityAfterInfo,HouseholdSize,MonthlyIncome,Education,ClimateConcern,PoliticalView,PoliticalParty,CarUse,DrivingTime
342919421,636,2,57,6,9,3,Si solo se aplica a las empresas de acuerdo.,1,3,3,1,3,2,2,1,2,2,1,1,1,1,1,1,2,4,3,2,2,3,5,3,3,3,2,5,3,3,3,4,5,3,3,3,3,5,3,2,3,90,10,0,6,Que realmente se vean los resultados,100,0,30,2,5,3,4,4,2,3,6,5,2
342741581,1031,1,41,4,13,5,"Estoy totalmente convencido de que hay que gravar el consumo de carbono, o incluso prohibirlo, y apostar por energias renovables y limpias.",2,1,1,2,1,3,2,2,5,4,1,2,4,1,5,2,2,5,4,2,4,2,5,4,3,4,3,5,4,4,4,4,5,5,4,5,3,5,3,3,4,90,5,5,2,"La justicia debe ser, en este contexto, climatica: hay otras politicas que pueden ocuparse de la justicia social y la solidaridad. Pero el impuesto al carbon deberia usarse para paliar las consecuencias del cambio climatico.",15,10,80,2,5,2,3,6,5,3,14,1,1
343202340,1510,1,59,6,1,3,Hola el cambio climatico ya no tiene arreglo tenian que haber tomado medidas mucho antes ahora quieren sacarle beneficio yo eso del impuesto lo veo muy mal pero bueno es mi opinion un saludo.,1,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,4,4,5,5,5,5,4,5,5,5,4,4,5,5,5,20,40,40,5,pues que a los ciudadanos no nos tendrian que poner ningun impuesto pero como siempre nos toca pagar lo que los politicos hacen mal.,40,30,0,2,4,3,4,5,5,6,17,5,2
342982471,907,2,45,5,17,4,Me parece que ya es momento de tomar conciencia y cuidar nuestro planeta.,2,1,2,2,1,2,2,1,4,4,1,4,4,1,4,2,4,4,4,2,2,4,4,4,5,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,50,30,20,5,Porque es justo cuidar primero nuestro planeta y ver por las personas vulnerables,10,5,50,1,4,2,7,5,3,11,17,5,3
342903670,457,2,29,3,1,4,"No me gusta, simplemente tendrian que dejar de vender coches de diesel y gasolina.",3,1,3,2,1,1,2,1,4,1,4,1,1,1,2,1,1,4,2,4,5,2,5,2,4,5,1,4,2,4,5,4,5,4,4,5,1,4,2,4,5,90,0,10,2,"Que no siempre salgan ganando los mismos. Al final se repartiran las ganancias solo entre ellos, o entre los 'pobres' que son inmigrantes, maleantes, okupas, etc...",10,1,15,1,4,3,5,6,5,10,2,5,1
342890837,621,2,35,4,13,5,Se deben proporcionar otras alternativas de transporte: mejorar el transporte publico,1,2,3,2,1,2,2,1,4,4,3,1,1,2,4,2,4,5,5,5,5,5,5,5,4,4,2,4,4,4,4,2,1,2,1,1,4,4,5,4,5,25,50,25,5,Es justo que a los que menos tienen se les devuelva mas,30,10,25,2,4,1,3,6,4,3,1,6,3
343088020,997,1,44,4,7,4,Pues creo que ya pagamos impuestos suficientes,1,3,2,3,3,2,2,2,3,3,1,2,2,2,3,2,3,3,4,3,3,4,3,4,2,3,3,3,3,3,3,4,3,3,2,2,4,3,3,3,3,30,70,0,4,"Pues que ya tienen bastantes impuestos los hogares mas desfavorecidos, como para meterles mas",80,5,38,1,3,4,4,3,2,5,5,6,3
342986298,1453,1,32,3,11,1,Me parece correcto cuando sea mas asequible los coches electricos,1,1,2,3,3,3,3,2,3,3,1,2,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,20,60,20,3,Por igual,15,0,80,1,3,2,2,4,2,4,1,5,3
342968869,1665,2,48,5,7,4,"Me parece bien, ya que cuando algo cuesta las personas tendemos a tener mas cuidado. Pero este tipo de medidas perjudica a las personas de menor poder adquisitivo.",1,2,1,1,3,2,2,1,3,3,1,2,1,1,4,2,1,5,1,1,2,2,5,3,2,4,2,4,2,4,2,5,4,4,2,4,2,5,3,2,2,95,5,0,3,Que cada uno pague en funcion de sus ingresos,30,2,10,2,5,2,7,6,4,7,3,5,3
343088858,1443,2,44,4,1,5,"Todo lo que podamos hacer por acabar con la contaminacion es correcto, pero encarecer el combustible no va a hacer que contamine menos. Muchos de los que tenemos vehiculos con combustibles fosiles es porque no podemos cambiarlos, ademas cuando empiecen a cambiar en masa las baterias de los hibridos y electricos, nos vamos a ver en otro problema.",2,3,3,2,1,2,2,2,4,1,1,1,1,2,2,2,5,3,4,2,3,4,3,4,3,3,4,2,4,4,4,5,1,4,4,4,5,2,2,3,2,0,90,10,3,A quien mas le va a afectar este impuesto es a las personas que por su bajo nivel economico no se puedan pasar a las energias renovables. Y sinceramente no me creo que como esta actualmente la politica repartan lo recaudado por un impuesto entre las familias mas necesitadas. Seguramente nos impondran el impuesto y diran que lo recaudado va al desarrollo de energias renovables y nunca mas se supo. Es triste pero creo que actualmente politica = corrupcion,30,10,5,1,1,4,3,4,2,8,5,6,6
343112799,806,1,66,7,5,4,Deberia hacerse una ordenacion de todas las fuentes emisoras de CO2 y aplicar los impuestos de forma proporcional a dicha emision,2,2,1,2,1,2,2,1,4,5,1,3,2,2,5,2,4,4,5,5,5,4,4,4,3,4,3,4,4,3,4,5,3,4,3,4,4,4,4,4,4,40,40,20,4,el correcto reparto de la riqueza en el contexto del respeto y cuidado del medio ambiente...,30,10,70,2,5,4,6,6,4,4,1,4,2
342968829,679,1,83,7,17,4,"Me parece correcto, todo lo que sea beneficioso para nuestra salud es positivo.",2,1,1,2,1,2,2,1,4,4,3,4,2,3,4,2,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,20,45,35,3,La justicia es que los que menos tienen no se vean tan afectados por este nuevo impuesto.,16,1,20,1,3,2,3,2,3,3,1,3,2
342973583,596,1,40,4,10,4,Me parece bien. La gente vera mas directamente la conexion entre CO2 y su bolsillo,1,1,2,2,1,3,3,2,4,4,3,4,3,2,5,2,2,4,4,2,4,3,4,4,3,4,3,4,3,3,3,4,3,3,4,4,2,4,3,2,3,100,0,0,5,"Lo que se le quita a la naturaleza, se le intenta devolver.",10,3,60,1,5,1,3,5,4,3,12,2,1
343201693,664,1,58,6,13,5,Buena medida,2,1,2,2,1,2,3,2,4,5,3,3,3,2,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,35,30,35,4,Que todos participemos en funcion de nuestra renta en una sociedad mas justa e igualitaria y de calidad entre todos los humanos,10,2,75,2,5,1,7,5,5,6,17,1,1
342868959,640,2,54,5,4,1,"No se soluciona nada con mas impuestos, hay que hacer politicas mas efectivas para reducirlo.",1,3,3,3,3,3,3,1,2,4,1,3,1,2,3,1,2,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,4,3,3,4,3,3,3,100,0,0,2,Que sea justo para toda la poblacion,30,0,5,2,5,4,4,4,4,6,2,6,3
342982672,1371,1,58,6,10,4,"Un impuesto, ?por que? ?Es que con el impuesto el carbono emite menos CO2?. Aprovechan para recaudar mas. Que se decidan de una vez a utilizar otras fuentes de energia en la industria, incluyendo los motores de combustion. Las soluciones se saben, y estan preparadas.  Que los gobiernos de los paises se quiten el miedo a las empresas multinacionales, y a los paises exportadores de petroleo.",2,1,3,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,4,1,3,1,3,4,2,3,3,3,4,2,3,5,2,4,2,2,3,3,4,2,2,60,40,0,2,Que el coste economico sea mayor para quien mas ingresos tiene.,15,1,0,1,2,3,5,6,5,5,14,6,4
343049044,620,1,71,7,7,1,Me parece fatal,1,1,3,3,3,3,3,1,3,1,1,1,1,2,3,1,3,1,1,3,3,2,5,3,3,3,1,5,5,2,4,3,4,3,3,4,2,3,2,4,3,25,50,25,3,Apoyo al medio ambiente,15,5,5,1,3,1,7,6,4,11,3,5,3
342970924,1379,2,49,5,1,4,Me parece bien contribuir estoy de acuerdo por que asi todos saldremos ganando.,2,1,2,2,1,2,2,1,4,4,3,3,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20,30,50,2,JUZGAR RESPETANDO LA VERDAD.,4,3,100,2,5,4,3,3,5,10,1,1,1
342967100,1019,1,58,6,9,5,"Por encima de todo, es una necesidad y eso lo deben entender los gobiernos y multar e incluso cerrar las fabricas que emitan carbono como medida urgente y eficaz para salvar el planeta",2,1,3,2,3,2,2,1,4,5,3,5,2,1,5,2,4,5,5,4,4,4,5,5,4,4,4,5,4,4,4,5,4,5,5,4,4,5,5,4,4,60,30,10,4,"Es muy duro, y lo digo con conocimiento de causa, en un momento de mi vida, vivir con bajos ingresos, por lo que me inclino por la justeza de una ayuda cuando se poseen bajos ingresos",4,0,80,2,5,2,4,6,4,2,14,2,1
342901750,360,2,50,5,7,3,Negativamente,1,3,3,3,3,3,3,2,3,3,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,50,50,3,Que reciban mas los que mas lo necesiten,100,0,0,1,1,4,5,4,2,1,1,6,3
342968466,698,2,45,5,13,5,Me parece bien ya que hay que cuidar el medio ambiente,1,3,3,3,3,3,3,2,5,5,1,2,1,2,5,2,5,5,5,5,5,5,5,5,2,5,5,5,5,3,5,5,5,5,2,5,4,5,5,2,5,50,50,0,3,Que las personas que no tienen medios no tengan que pagar este impuesto,30,10,50,2,3,3,6,6,5,1,4,5,3
342890767,1505,1,53,5,1,1,NO ME PARECE NADA BIEN.,2,1,3,3,1,3,3,1,3,2,1,2,1,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,10,40,50,3,COMPENSAR,20,1,10,1,3,4,3,4,2,7,3,6,3
342970888,2097,1,26,3,9,5,considero que es necesario para mejorar la salud del planeta,2,1,1,2,1,1,1,1,1,2,1,3,4,3,2,2,1,2,2,3,2,2,3,2,1,1,1,2,2,1,1,2,3,3,3,2,1,2,2,3,2,45,15,40,3,lo mejor para todas las partes,90,50,80,1,2,3,5,5,4,8,6,2,2
342975655,1079,1,40,4,13,3,"Me parece bien siempre y cuando se las arreglen para que podamos tener todos, un medio de transporte particular con el que poder movernos libremente sin contaminar.",2,3,3,2,1,2,2,1,3,2,1,2,1,2,3,2,4,4,4,2,2,4,4,4,2,2,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,80,20,0,2,Lo que es justo para las personas,30,5,30,2,4,4,4,4,5,1,4,6,3
342737974,1447,2,59,6,10,5,Creo que es una buena idea siempre y cuando sirva para bajar el CO2 y no para beneficiar a la industria y la economia sumergida,1,1,1,3,1,3,3,2,4,4,1,2,1,1,4,2,4,4,4,4,4,5,4,5,4,5,5,5,5,4,3,5,5,5,4,4,5,4,5,3,3,30,50,20,3,La justicia para mi es conseguir que tengamos de nuevo una sociedad media y no gente rica y gente pobre,12,12,80,2,4,3,7,4,4,8,4,5,3
342914627,292,2,39,4,13,5,Es muy importante,2,1,1,1,1,1,3,1,1,3,1,3,2,3,1,2,3,2,3,5,3,3,4,4,3,2,3,2,3,3,4,2,4,2,3,2,2,3,3,3,4,30,25,45,1,Equilibrio equidad,80,25,100,2,1,5,6,6,3,5,3,5,4
342972940,435,2,52,5,10,5,"Lo que tendrian que hacer es obligar a que contaminen menos, no sirve de nada pagar mas impuestos y que sigan contaminando",1,3,3,3,3,2,3,1,1,3,1,1,1,1,3,1,2,4,4,4,4,4,5,4,3,4,3,4,3,3,4,3,4,3,3,3,4,5,4,4,4,33,33,34,3,Para mi seria que quien mas contamine pague mas,10,0,0,1,3,3,3,5,3,2,1,3,1
342734064,796,2,80,7,9,5,"Cualquier tipo de impuesto tiene afan recaudatorio. Si realmente estan interesados en el medioambiente, que cambien la politica y no se limiten a recaudar",3,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,5,2,1,2,3,5,3,3,3,4,5,3,3,3,4,3,4,4,4,3,5,3,3,3,100,0,0,5,"Si nosotros provocamos deterioro medioambiental, tambien es de cumplimiento que hagamos lo posible por resolverlo. O ganamos todos, o perdemos todos por igual",60,5,0,1,5,1,3,2,3,4,1,3,1
342967493,1055,1,29,3,13,2,"Estoy completamente de acuerdo en que hay que reducir las emisiones, pero al final siempre pagamos los mismos con medidas como la implementacion de un impuesto asi que no estoy de acuerdo con la medida. Opino que seria mejor apoyar el uso de otras nuevas tecnologias menos contaminantes, premiandolas u ofreciendolas a precios mas asequibles.",1,3,2,2,3,2,2,1,1,1,1,2,1,1,3,1,4,3,4,4,4,4,5,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,50,30,20,2,Repartir equitativamente y tener los mismos derechos,100,4,20,1,2,2,4,6,3,3,4,6,2
343193607,654,1,60,6,9,1,Todos debemos contribuir en nuestra medida,1,1,1,2,1,2,2,1,1,4,3,2,1,1,4,2,3,1,3,5,5,2,5,4,4,4,2,4,2,4,4,5,4,4,2,4,2,5,2,4,4,70,20,10,2,"Una buena politica y un reparto equitativo, a quien realmente lo necesite",100,50,60,2,4,2,3,4,3,1,1,6,3
342930233,1123,1,56,6,12,4,"Estoy de acuerdo con un impuesto al CO2 si lo recaudado se utiliza exclusivamente en politicas medio ambientales, plantacion de arboles autoctonos, limpieza de mares etc.",2,1,1,2,1,2,2,2,4,4,3,2,2,3,4,2,3,4,4,2,3,3,4,4,2,2,3,4,4,4,4,4,3,4,4,4,3,4,4,3,4,60,30,10,3,Justicia es repartir parte de los impuestos de los que tienen mas con los que tienen menos,25,12,60,2,4,3,4,6,2,4,15,4,2
343202861,1126,1,58,6,1,4,me parece bien siempre y cuando se dedique lo recaudado a la lucha contra el cambio climatico,2,1,1,2,1,2,2,2,4,5,3,2,2,3,5,2,3,4,4,3,5,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,5,4,3,4,85,10,5,3,que nadie salga perjudicado,12,8,60,1,5,4,4,4,3,3,1,1,1
342925027,3177,1,46,5,9,5,Otra manera de sacar dinero a la gente. Mucha politica y mucho hablar sobre este tema muy importante pero siempre la solucion es mas impuestos para quien no tiene alternativas. Nunca se tocan los grandes poderes economicos que respaldan la mala politica. Es seguro que desde hace mucho hay soluciones alternativas que deberian ser a la mano de los consumidores. No puede ser que un coche electrico es solo para quien tiene un poder adquisitivo muy alto.,2,1,2,2,3,2,2,2,4,2,3,4,1,1,3,1,2,5,4,1,1,2,5,3,1,1,2,5,4,1,2,4,5,5,1,2,2,5,4,1,3,85,10,5,3,Un efecto consecuente a una causa.,30,5,70,2,5,2,5,6,5,8,7,5,3
342970503,923,2,24,2,7,4,"Creo que este impuesto es beneficioso para concienciar a la poblacion acerca del enorme problema que supone la emision de CO2 asi como para disminuir la misma, fomentando el uso de otras alternativas como el transporte publico o de medios de transporte que no lo emitan.",2,1,3,3,1,2,2,2,4,4,1,2,1,2,4,2,3,4,4,2,3,3,3,5,3,4,2,4,4,4,4,5,4,5,4,4,4,4,4,4,4,50,35,15,4,Repartir los beneficios obtenidos segun las necesidades,25,4,30,2,4,4,5,4,4,7,17,5,2
342922665,388,1,47,5,12,4,Me parece lo correcto,2,3,3,3,1,2,2,1,4,4,3,3,3,3,3,2,3,2,4,3,4,4,3,4,3,3,4,3,3,4,4,4,4,4,3,4,3,3,4,3,3,40,50,10,3,Lo que es justo teniendo en cuenta todas las  variables,80,0,5,1,4,1,7,3,3,2,4,4,2
342901073,983,2,45,5,7,4,Me parece bien pero las politicas no solo son impuestos. Se puede hacer mas cosas para evitar tanta contaminacion.,1,1,2,2,3,2,2,2,3,4,1,2,1,2,3,2,2,4,5,3,5,2,4,4,4,5,2,3,3,4,4,4,4,4,4,4,3,3,3,4,4,33,33,34,3,Los impuestos tendriamos que pagarlos todos y todos tendriamos que beneficiarnos y ademas invertir en politicas que ayudaran a reducir la contaminacion.,40,8,40,2,4,4,3,4,2,11,1,6,4
343201985,816,1,57,6,1,4,En pocas palabras... Tenemos provincias en Espa?a con mas de 300 dias de sol y zonas costeras con una media de velocidad del viento por encima de los 35 Kms hora todos los dias... Creo que hay alternativas que contaminan menos y darian puestos de trabajo mas respetuosos y seguros.,1,3,3,2,1,2,2,2,5,5,1,4,5,1,5,2,4,5,5,3,3,4,5,3,3,3,3,5,3,3,3,5,5,4,3,3,4,5,3,3,3,45,45,10,4,"El reparto de los beneficios para aquellos que necesitan tener una calidad de vida digna... Para los que ya la tienen, creo que no deberian recibir mas de lo que ya tienen..",30,5,70,1,2,4,3,6,3,1,4,5,2
342966521,863,2,24,2,10,5,Me parece bien,2,1,1,2,1,2,2,1,4,5,1,4,3,1,5,2,4,4,4,3,4,4,2,4,5,4,3,4,4,2,4,4,4,2,4,4,4,4,3,4,4,30,50,20,3,Conciencia social y bienestar de la poblacion,10,3,30,1,4,3,6,6,5,2,4,4,1
342982460,846,2,50,5,16,2,"no estoy muy informada sobre el tema, pero si con ese impuesto se consigue que bajen las emisiones de CO2 estoy de acuerdo",1,1,3,2,1,2,2,1,3,3,1,2,2,1,3,2,3,3,4,2,2,3,4,4,2,2,3,4,4,4,4,4,3,4,2,2,3,4,4,2,2,30,60,10,4,que es justo que se devuelva el dinero a los hogares con menor poder adquisitivo que a la larga son los mas perjudicados por los impuestos etc,60,10,20,2,4,4,4,5,4,3,8,6,3
342912187,1295,2,51,5,9,3,"Para conseguir la reduccion de emisiones de carbono hay que incentivar las energias alternativas y hacerlas mas accesibles, acercarlas al consumidor. Mejorar la red de transporte publico. Cualquier tipo de impuesto repercutira negativamente en el consumidor final.",1,1,1,2,2,2,2,2,2,3,1,2,1,1,3,1,2,5,2,3,4,2,5,2,4,5,3,5,4,4,4,4,4,4,3,4,2,5,3,3,4,100,0,0,2,Justicia seria que el dinero no comprase la posibilidad de emitir CO2. El objetivo tendria que ser prohibir las emisiones de carbono.,50,7,3,2,4,2,7,6,3,1,6,6,2
342980680,343,2,32,3,4,2,Me parece bien pero no creo que con esto se reduzca todo lo que deberia,1,3,3,3,3,3,3,2,4,4,3,2,2,2,3,2,3,4,2,5,5,1,3,4,5,5,3,3,3,4,3,5,3,4,5,4,2,4,2,4,4,20,0,80,5,Que todos tengamos las mismas oportunidades,20,0,10,2,4,3,6,6,2,11,17,6,3
342968803,1605,1,38,4,1,4,"Esa no es la solucion ya pagamos impuestos por todo, la solucion es restringir trafico, transporte publico ecologico, taxis buses electricos por ley y mas zonas verdes en las ciudades.",1,1,1,2,1,2,1,1,1,2,4,1,1,1,1,1,4,5,5,5,3,5,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,65,20,15,3,"Justicia tal y como esta el panorama deberia ser compensar al mas desfavorecido, algo que hoy no ocurre.",6,2,10,1,2,4,3,5,5,5,16,5,1
342913105,411,1,45,5,12,3,ME PARECE BIEN TODO LO QUE SEA AYUDAR A LA NO CONTAMINACION,1,3,3,3,3,3,3,2,4,4,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,33,33,34,3,QUE NO PERJUDIQUE,30,3,25,2,3,3,4,6,4,7,2,6,6
343080553,549,2,19,2,1,4,Perfecta.,3,2,1,1,1,1,1,2,4,3,3,3,2,2,4,2,2,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,80,5,15,2,Pagar en consecuencia a lo que se consuma,6,6,75,1,5,3,4,6,4,9,17,6,4
342925091,979,2,44,4,12,3,"Pienso que el consumidor final no deberia pagar siempre las consecuencias de todo lo que hacen mal los politicos, empresas, etc.",2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,4,1,1,2,2,2,2,2,40,60,0,4,"Justicia es que paguen los culpables, los que la producen y los que incentivan su consumo, para luego dar marcha atras y cambiar las politicas que habian estado apoyando",100,0,100,2,1,2,4,5,4,6,14,3,1
342978194,616,2,42,4,4,2,"No me parece bien, sino es bueno para el medio ambiente que lo eliminen y pongan un sustituto, pero si no es bueno y pagando un impuesto, quiere decir que es bueno. no tiene logica.",1,1,1,3,3,3,3,1,3,3,4,2,2,2,3,2,4,5,5,4,5,4,5,5,4,5,2,5,5,4,5,5,5,5,5,5,4,5,5,4,5,80,10,10,2,Los politicos,15,5,10,1,5,4,7,4,5,10,2,5,2
342934164,816,2,36,4,9,5,Me parece bien siempre que tambien se mejoren los transportes publicos. Quien depende del coche se vera perjudicado.,1,1,3,2,3,2,2,2,2,4,3,2,1,1,4,2,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,5,4,4,5,5,5,5,5,30,50,20,3,Devolver a los que mas lo necesiten,10,2,40,2,5,1,3,6,4,1,4,3,1
342968420,859,2,51,5,10,4,"Por una parte, me parece bien, ya que hay que preservar el planeta. Pero habria que hacerlo de una manera gradual. No olvidemos que mucha gente depende del gasoil, por ejemplo, para su trabajo. Por otra parte, en vez de implementar un impuesto al carbono, habria que bonificar otras alternativas. Subiendo impuestos siempre pagamos los mismos.",2,2,1,3,2,2,2,2,4,2,4,2,1,2,2,2,4,4,4,2,2,4,4,4,2,2,3,3,3,3,3,5,1,4,1,1,4,4,4,3,3,35,50,15,4,Compensar a la gente de menos ingresos,25,2,5,2,5,4,7,4,4,10,3,6,4
342935752,1437,2,56,6,1,5,"Que es  necesario cuidar el medio ambiente, pero los pobres tambien tienen derecho a circular con los coches diesel, o que les ofrezcan buenas alternativas",1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,1,3,4,4,5,5,3,4,4,3,5,3,4,4,4,4,4,2,4,4,4,3,4,4,2,4,50,50,0,3,Ser consecuente con lo que las personas y el medio ambiente necesitan. El pobre es cada vez mas pobre. Cada dia hay mas gente sin hogar. Eso no puede ser,20,10,25,2,2,3,2,1,5,4,3,3,2
342881691,876,2,28,3,1,5,"Desconozco si hay medidas mas efectivas que gravar el carbono pero seguramente podrian subvencionar medidas alternativas o premiar la reduccion de emisiones en lugar de recaudar por el uso, sobre todo cuando ese impuesto no se va a invertir en medidas medioambientales.",2,1,2,2,3,2,3,1,3,3,3,3,2,1,3,1,2,1,3,1,3,3,4,4,4,4,2,5,3,3,3,5,4,4,3,3,1,5,3,3,3,100,0,0,1,La justicia entendida como compensacion al desfavorecido por el simple hecho de ser desfavorecido y no por meritos,30,1,50,2,3,2,4,6,4,4,1,6,3
342978630,522,2,51,5,10,2,"Pienso que todo son impuestos. Pero bueno, si es efectivo, bienvenido sea.",1,3,1,2,1,2,3,1,4,4,1,2,1,2,3,2,2,4,4,2,2,2,4,4,3,2,3,4,4,5,5,5,5,5,4,4,2,4,4,3,3,70,30,0,3,Que beneficie a todos,50,5,20,1,3,3,4,4,2,5,17,6,3
342891443,751,2,26,3,11,3,"Lo considero una medida temporal, que puede ayudar a reducir, en parte, el consumo de estos combustibles, pero no lo considero una medida con gran fundamento y una aplicacion estable a medio o largo plazo. Deben buscarse alternativas que sean realmente sostenibles, en lugar de encarecer las perjudiciales pues considero que, tarde o temprano, se consigue una nueva via para financiarla y que el sistema continue igual.",2,1,2,2,1,2,2,1,2,3,1,2,2,1,2,1,4,5,5,1,4,4,5,5,2,4,3,5,4,4,4,5,5,5,4,4,4,5,5,2,4,60,30,10,3,"Que aquellos colectivos a los que mas esfuerzo les supone este tipo de impuestos, adquieran un beneficio, o al menos una compensacion, acorde a ello.",10,5,50,1,5,3,7,6,4,3,14,5,2
342967040,749,2,33,3,9,3,Esta bien solo si el dinero recaudado se destina a iniciativas ecologicas,2,1,2,2,1,2,2,2,4,3,1,2,1,2,4,2,3,5,3,2,3,3,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,85,10,5,2,No perjudicar a los usuarios,25,2,50,2,4,2,4,6,4,3,1,3,1
342971955,972,1,38,4,9,1,"No lo veo justo porque ya tenemos muchos impuestos sobre los combustibles, lo que se tendria que hacer es dar ayudas para eliminar todos esos vehiculos que contaminan o adaptarlos para que contaminaran menos.",2,1,3,2,1,2,2,2,3,1,4,2,1,1,1,1,3,1,3,2,2,2,4,3,2,2,2,3,3,3,3,2,3,3,4,4,3,3,3,3,3,99,1,0,1,Todo lo arreglan con impuestos en vez de que la justicia ponga multas a quien realmente contamina,40,0,0,2,3,4,7,5,3,1,4,6,3
342911923,2130,1,42,4,1,1,"Que paguen todos los paises, no solo unos pocos. Que den alternativas a bajo precio para no consumir combustibles fosiles. Y subvenciones para cambiar de maquinaria de combustible fosil a energias no contaminantes. Que paguen mas las empresas y les hagan quitar los combustibles fosiles.",1,3,3,3,3,3,3,2,3,2,1,1,1,1,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,50,40,10,3,Ayudar a los mas desfavorecidos,15,0,20,1,4,5,7,4,5,3,1,5,3
342978477,852,2,43,4,13,3,"Que siempre paga el ciudadano, mejor que sea una partida del presupuesto general del estado para este fin y que se reduzca el sueldo a los politicos",1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,3,4,4,1,3,4,5,4,1,3,2,3,4,4,4,4,2,2,4,4,5,4,5,4,4,30,60,10,2,Ser justo seria igualitario para todos los ciudadanos,100,10,1,1,4,4,5,6,2,5,3,6,3
342913532,855,1,49,5,13,4,"Implantar un impuesto es una medida recaudatoria, no una medida ejecutiva por lo tanto no resuelve el problema",2,2,2,2,1,1,2,1,2,2,3,2,1,2,2,2,2,5,4,2,4,3,5,4,3,4,3,4,4,3,4,4,5,4,3,4,2,5,4,3,4,100,0,0,2,Que el proposito perseguido se cumpla,19,0,5,1,4,3,3,4,4,2,4,6,2
342968145,1269,2,44,4,2,1,Me parece bien,2,3,2,2,2,2,2,2,4,4,3,2,2,2,5,2,1,5,3,1,3,2,5,3,2,3,1,5,2,1,2,3,5,4,3,4,1,5,4,1,2,100,0,0,3,Que los impuestos se empleen en beneficio de todos,30,6,60,1,5,4,3,5,5,3,1,5,3
